"10,000"
"90,000"
"00,000"
"10,000"
"80,000"
"90,000"
"10,000"
"70,000"
"80,000"
"7,000"
"63,000"
"70,000"
"60,000"
"70,000"
"85,000"
"1,36,500"
"1,16,025"
